timestamp,spatial_resolution,depth,batch_size,model_name,model_size,patch_shape,success,duration_seconds,vram_used_bytes,vram_used_gb,vram_used_formatted,vram_peak_bytes,vram_peak_gb,vram_peak_formatted,error_message
2026-01-16T14:05:16.360799,256,48,24,EfficientNet3D-B0,EfficientNet3D-B0,24x48x256x256,True,6.758052349090576,146211328.0,0.1361699104309082,139.44 MB,44451582464.0,41.398762226104736,41.40 GB,
2026-01-16T13:59:56.758382,512,16,24,ResNet3D-101,ResNet3D-101,24x16x512x512,True,10.64442753791809,1395075276.0,1.2992650978267193,1.30 GB,40755912192.0,37.95690107345581,37.96 GB,
2026-01-16T14:21:15.409569,256,24,24,EfficientNet3D-B3,EfficientNet3D-B3,24x24x256x256,True,6.198581695556641,374168576.0,0.34847164154052734,356.83 MB,40687180800.0,37.892889976501465,37.89 GB,
2026-01-16T13:59:19.855475,256,64,24,ResNet3D-101,ResNet3D-101,24x64x256x256,True,9.371553421020508,1392925696.0,1.2972631454467773,1.30 GB,40555376640.0,37.770137786865234,37.77 GB,
2026-01-16T14:15:51.879689,256,32,24,EfficientNet3D-B2,EfficientNet3D-B2,24x32x256x256,True,6.670773983001709,271358464.0,0.25272226333618164,258.79 MB,38927141376.0,36.25372552871704,36.25 GB,
2026-01-16T13:50:29.418316,512,16,32,ResNet3D-50,ResNet3D-50,32x16x512x512,True,10.44413161277771,767362560.0,0.7146620750427246,731.81 MB,46671628288.0,43.46634101867676,43.47 GB,
2026-01-16T13:49:51.373629,256,64,32,ResNet3D-50,ResNet3D-50,32x64x256x256,True,10.342820644378662,764806656.0,0.7122817039489746,729.38 MB,46378621440.0,43.19345712661743,43.19 GB,
2026-01-16T14:27:05.224643,256,16,32,EfficientNet3D-B4,EfficientNet3D-B4,32x16x256x256,True,6.673182725906372,595798016.0,0.5548801422119141,568.20 MB,43363780608.0,40.38566780090332,40.39 GB,
2026-01-16T14:26:38.372057,128,64,32,EfficientNet3D-B4,EfficientNet3D-B4,32x64x128x128,True,6.7250120639801025,595864576.0,0.5549421310424805,568.26 MB,42675203072.0,39.74437999725342,39.74 GB,
2026-01-16T13:58:45.706688,256,48,32,ResNet3D-101,ResNet3D-101,32x48x256x256,True,11.203113317489624,1390776115.0,1.2952611921355128,1.30 GB,40622743040.0,37.83287763595581,37.83 GB,
2026-01-16T14:04:28.090208,256,24,48,EfficientNet3D-B0,EfficientNet3D-B0,48x24x256x256,True,6.855479955673218,146293248.0,0.1362462043762207,139.52 MB,45216748032.0,42.11137819290161,42.11 GB,
2026-01-16T13:58:05.839892,256,32,48,ResNet3D-101,ResNet3D-101,48x32x256x256,True,10.660166263580322,1392663552.0,1.2970190048217773,1.30 GB,40609897984.0,37.82091474533081,37.82 GB,
2026-01-16T14:20:03.716497,128,48,48,EfficientNet3D-B3,EfficientNet3D-B3,48x48x128x128,True,6.09399151802063,371081728.0,0.3455967903137207,353.89 MB,39873579008.0,37.13516426086426,37.14 GB,
2026-01-16T14:15:03.047942,256,16,48,EfficientNet3D-B2,EfficientNet3D-B2,48x16x256x256,True,6.3161492347717285,271931904.0,0.25325632095336914,259.33 MB,39497640960.0,36.78504467010498,36.79 GB,
2026-01-16T14:14:39.011466,128,64,48,EfficientNet3D-B2,EfficientNet3D-B2,48x64x128x128,True,6.681164741516113,270801408.0,0.25220346450805664,258.26 MB,38921374720.0,36.2483549118042,36.25 GB,
2026-01-16T13:48:43.636161,256,32,64,ResNet3D-50,ResNet3D-50,64x32x256x256,True,10.394602298736572,764806656.0,0.7122817039489746,729.38 MB,46478231552.0,43.28622627258301,43.29 GB,
2026-01-16T13:57:28.724753,256,24,64,ResNet3D-101,ResNet3D-101,64x24x256x256,True,9.723525285720825,1393056768.0,1.2973852157592773,1.30 GB,43124252160.0,40.16258955001831,40.16 GB,
2026-01-16T14:25:46.456817,128,32,64,EfficientNet3D-B4,EfficientNet3D-B4,64x32x128x128,True,6.6975133419036865,597457920.0,0.5564260482788086,569.78 MB,42687490560.0,39.755823612213135,39.76 GB,
2026-01-16T14:04:03.646609,256,16,64,EfficientNet3D-B0,EfficientNet3D-B0,64x16x256x256,True,5.961156129837036,148734464.0,0.1385197639465332,141.84 MB,39792367104.0,37.05952978134155,37.06 GB,
2026-01-16T14:03:40.749510,128,64,64,EfficientNet3D-B0,EfficientNet3D-B0,64x64x128x128,True,5.99519681930542,149750272.0,0.1394658088684082,142.81 MB,39336515072.0,36.634984493255615,36.63 GB,
