timestamp,spatial_resolution,depth,batch_size,model_name,model_size,patch_shape,success,duration_seconds,vram_used_bytes,vram_used_gb,vram_used_formatted,vram_peak_bytes,vram_peak_gb,vram_peak_formatted,error_message
2026-01-16T13:59:56.758382,512,16,24,ResNet3D-101,ResNet3D-101,24x16x512x512,True,10.64442753791809,1395075276.0,1.2992650978267193,1.30 GB,40755912192.0,37.95690107345581,37.96 GB,
2026-01-16T13:59:19.855475,256,64,24,ResNet3D-101,ResNet3D-101,24x64x256x256,True,9.371553421020508,1392925696.0,1.2972631454467771,1.30 GB,40555376640.0,37.770137786865234,37.77 GB,
2026-01-16T13:50:18.973016,512,16,24,ResNet3D-50,ResNet3D-50,24x16x512x512,True,8.164392232894897,763233792.0,0.7108168601989746,727.88 MB,35149088768.0,32.73513984680176,32.74 GB,
2026-01-16T13:49:41.029627,256,64,24,ResNet3D-50,ResNet3D-50,24x64x256x256,True,7.6047682762146,764085760.0,0.7116103172302246,728.69 MB,34949470720.0,32.54923105239868,32.55 GB,
2026-01-16T13:43:07.558585,512,32,24,ResNet3D-34,ResNet3D-34,24x32x512x512,True,9.296737670898438,1044324352.0,0.9726028442382812,995.95 MB,33210018304.0,30.929239749908447,30.93 GB,
2026-01-16T13:50:29.418316,512,16,32,ResNet3D-50,ResNet3D-50,32x16x512x512,True,10.44413161277771,767362560.0,0.7146620750427246,731.81 MB,46671628288.0,43.46634101867676,43.47 GB,
2026-01-16T13:49:51.373629,256,64,32,ResNet3D-50,ResNet3D-50,32x64x256x256,True,10.342820644378662,764806656.0,0.7122817039489746,729.38 MB,46378621440.0,43.19345712661743,43.19 GB,
2026-01-16T13:58:45.706688,256,48,32,ResNet3D-101,ResNet3D-101,32x48x256x256,True,11.203113317489624,1390776115.0,1.2952611921355128,1.30 GB,40622743040.0,37.83287763595581,37.83 GB,
2026-01-16T13:49:12.918965,256,48,32,ResNet3D-50,ResNet3D-50,32x48x256x256,True,8.177165508270264,762578432.0,0.7102065086364746,727.25 MB,35016116224.0,32.61129951477051,32.61 GB,
2026-01-16T13:42:32.576335,512,24,32,ResNet3D-34,ResNet3D-34,32x24x512x512,True,9.683619260787964,1043210240.0,0.9715652465820312,994.88 MB,33686661632.0,31.373148441314697,31.37 GB,
2026-01-16T13:58:05.839892,256,32,48,ResNet3D-101,ResNet3D-101,48x32x256x256,True,10.660166263580322,1392663552.0,1.2970190048217771,1.30 GB,40609897984.0,37.82091474533081,37.82 GB,
2026-01-16T13:48:33.240219,256,32,48,ResNet3D-50,ResNet3D-50,48x32x256x256,True,8.004844665527344,764033331.0,0.7115614889189601,728.64 MB,35003992064.0,32.60000801086426,32.60 GB,
2026-01-16T13:41:54.927910,512,16,48,ResNet3D-34,ResNet3D-34,48x16x512x512,True,9.418259382247925,1045766144.0,0.9739456176757812,997.32 MB,33337291264.0,31.04777193069458,31.05 GB,
2026-01-16T13:41:19.395657,256,64,48,ResNet3D-34,ResNet3D-34,48x64x256x256,True,9.535712718963625,1043537920.0,0.9718704223632812,995.20 MB,33209231872.0,30.928507328033447,30.93 GB,
2026-01-16T13:57:18.998601,256,24,48,ResNet3D-101,ResNet3D-101,48x24x256x256,True,7.64517331123352,1392925696.0,1.2972631454467771,1.30 GB,32607952384.0,30.36852216720581,30.37 GB,
2026-01-16T13:48:43.636161,256,32,64,ResNet3D-50,ResNet3D-50,64x32x256x256,True,10.394602298736572,764806656.0,0.7122817039489746,729.38 MB,46478231552.0,43.28622627258301,43.29 GB,
2026-01-16T13:57:28.724753,256,24,64,ResNet3D-101,ResNet3D-101,64x24x256x256,True,9.723525285720823,1393056768.0,1.2973852157592771,1.30 GB,43124252160.0,40.16258955001831,40.16 GB,
2026-01-16T13:48:05.007302,256,24,64,ResNet3D-50,ResNet3D-50,64x24x256x256,True,7.632546901702881,766772736.0,0.7141127586364746,731.25 MB,35808839680.0,33.34958076477051,33.35 GB,
2026-01-16T13:40:43.675164,256,48,64,ResNet3D-34,ResNet3D-34,64x48x256x256,True,9.395537853240969,1044127744.0,0.9724197387695312,995.76 MB,33217554944.0,30.9362587928772,30.94 GB,
2026-01-16T13:33:22.656224,256,48,64,ResNet3D-18,ResNet3D-18,64x48x256x256,True,7.233155965805054,554412032.0,0.5163364410400391,528.73 MB,28739873280.0,26.7660927772522,26.77 GB,
